Invoice;StockCode;Description;Quantity;InvoiceDate;Price;Customer ID;Country;Revenue
531369;35400;WOODEN BOX ADVENT CALENDAR ;2;2010-11-07 15:01:00;8.95;13963.0;United Kingdom;17.9
495507;21976;PACK OF 60 MUSHROOM CAKE CASES;6;2010-01-25 13:22:00;0.55;14514.0;United Kingdom;3.3000000000000003
536532;21166;COOK WITH WINE METAL SIGN ;12;2010-12-01 13:24:00;1.95;12433.0;Norway;23.4
501807;21212;PACK OF 72 RETRO SPOT CAKE CASES;4;2010-03-19 14:05:00;0.55;17799.0;United Kingdom;2.2
489702;21888;BINGO SET;8;2009-12-02 10:52:00;3.75;17511.0;United Kingdom;30.0
521914;22138;BAKING SET 9 PIECE RETROSPOT ;3;2010-09-09 13:51:00;4.95;12460.0;Belgium;14.850000000000001
509027;22487;WHITE WOOD GARDEN PLANT LADDER;2;2010-05-19 15:10:00;9.95;12837.0;United Kingdom;19.9
537255;22620;4 TRADITIONAL SPINNING TOPS;12;2010-12-06 11:03:00;1.25;14443.0;United Kingdom;15.0
510783;84581;DOG TOY WITH PINK CROCHET SKIRT;4;2010-06-03 15:39:00;3.75;14426.0;United Kingdom;15.0
520197;16169K;WRAP FOLK ART;25;2010-08-24 15:14:00;0.19;13576.0;United Kingdom;4.75
532421;21899;KEY FOB , GARAGE DESIGN;24;2010-11-12 09:39:00;0.65;15468.0;United Kingdom;15.600000000000001
495366;84839;SWEETHEART KEY CABINET;1;2010-01-24 12:21:00;6.75;16255.0;United Kingdom;6.75
532084;21262;WHITE GOOSE FEATHER CHRISTMAS TREE ;6;2010-11-10 15:17:00;2.95;13915.0;United Kingdom;17.700000000000003
515127;21485;RED SPOT HEART HOT WATER BOTTLE;3;2010-07-08 14:18:00;4.95;14695.0;United Kingdom;14.850000000000001
502492;85196;EASTER BUNNIES ON A STICK;12;2010-03-25 10:24:00;0.55;13459.0;United Kingdom;6.6000000000000005
528615;21018;BIRD BOX CHRISTMAS TREE DECORATION;3;2010-10-22 16:36:00;0.85;17231.0;United Kingdom;2.55
494036;48173C;DOOR MAT BLACK FLOCK ;10;2010-01-11 11:31:00;5.95;17139.0;United Kingdom;59.5
496728;21977;PACK OF 60 PINK PAISLEY CAKE CASES;24;2010-02-03 14:23:00;0.55;14709.0;United Kingdom;13.200000000000001
495746;84949;SILVER HANGING T-LIGHT HOLDER;6;2010-01-26 16:26:00;1.65;15959.0;United Kingdom;9.899999999999999
511056;22079;RIBBON REEL HEARTS DESIGN ;1;2010-06-06 12:17:00;1.65;16444.0;United Kingdom;1.65
505854;22324;BLUE POLKADOT KIDS BAG;2;2010-04-26 12:51:00;1.95;14563.0;United Kingdom;3.9
534645;21930;JUMBO STORAGE BAG SKULLS;1;2010-11-23 13:07:00;1.95;15719.0;United Kingdom;1.95
491421;21839;MUMMY MOUSE RED GINGHAM RIBBON;1;2009-12-10 19:35:00;5.45;16798.0;United Kingdom;5.45
515418;22667;RECIPE BOX RETRO SPOT DESIGN;1;2010-07-12 13:11:00;2.95;17841.0;United Kingdom;2.95
495369;21755;LOVE BUILDING BLOCK WORD;3;2010-01-24 12:31:00;5.95;13527.0;United Kingdom;17.85
515595;15036;ASSORTED COLOURS SILK FAN;24;2010-07-13 13:50:00;0.75;13089.0;United Kingdom;18.0
506453;48138;DOOR MAT UNION FLAG;10;2010-04-29 18:34:00;6.35;14031.0;United Kingdom;63.5
504848;21213;PACK OF 72 SKULL CAKE CASES;2;2010-04-16 17:12:00;0.55;14623.0;United Kingdom;1.1
520041;21645;ASSORTED TUTTI FRUTTI ROUND BOX;12;2010-08-23 14:12:00;1.65;13081.0;United Kingdom;19.799999999999997
504137;21216;SET 3 RED SPOT TIN TEA,COFFEE,SUGAR;24;2010-04-11 12:12:00;4.25;17920.0;United Kingdom;102.0
511251;20983;12 PENCILS TALL TUBE RED SPOTTY;1;2010-06-07 12:37:00;0.85;14515.0;United Kingdom;0.85
534744;22910;PAPER CHAIN KIT VINTAGE CHRISTMAS;12;2010-11-24 09:46:00;2.95;14291.0;United Kingdom;35.400000000000006
505709;22441;GROW YOUR OWN BASIL IN ENAMEL MUG;4;2010-04-25 12:34:00;2.1;13050.0;United Kingdom;8.4
537866;21361;LOVE LARGE WOOD LETTERS ;18;2010-12-08 16:45:00;10.95;17655.0;United Kingdom;197.1
501789;84510B;SET OF 4 FAIRY CAKES COASTERS ;10;2010-03-19 13:01:00;1.25;15768.0;United Kingdom;12.5
490386;84535A;ENGLISH ROSE NOTEBOOK A6 SIZE;16;2009-12-05 14:57:00;0.65;15240.0;United Kingdom;10.4
516333;22646;CERAMIC STRAWBERRY CAKE MONEY BANK;12;2010-07-19 16:18:00;1.45;17188.0;United Kingdom;17.4
518451;20728;LUNCH BAG CARS BLUE;30;2010-08-09 11:27:00;1.65;16180.0;United Kingdom;49.5
529156;22495;SET OF 2 ROUND TINS CAMEMBERT ;1;2010-10-26 16:47:00;2.95;16549.0;United Kingdom;2.95
531348;22747;POPPY'S PLAYHOUSE BATHROOM;1;2010-11-07 13:24:00;2.1;16931.0;United Kingdom;2.1
514993;84520B;PACK 20 ENGLISH ROSE PAPER NAPKINS;3;2010-07-07 14:32:00;0.85;13593.0;United Kingdom;2.55
522098;21533;RETRO SPOT LARGE MILK JUG;3;2010-09-12 13:51:00;4.95;16320.0;Unspecified;14.850000000000001
526507;20750;RED RETROSPOT MINI CASES;2;2010-10-12 10:44:00;7.95;16134.0;United Kingdom;15.9
513048;90214O;"LETTER ""O"" BLING KEY RING";1;2010-06-21 13:04:00;1.25;16391.0;United Kingdom;1.25
513015;22610;PENS ASSORTED FUNNY FACE;36;2010-06-21 11:38:00;0.85;15819.0;United Kingdom;30.599999999999998
522773;21673;WHITE SPOT BLUE CERAMIC DRAWER KNOB;12;2010-09-16 14:34:00;1.25;12369.0;Austria;15.0
499897;72755D;FLOWER FAIRY OIL BURNER SET SUMMER;16;2010-03-03 11:53:00;1.25;14298.0;United Kingdom;20.0
508092;47421;ASSORTED COLOUR LIZARD SUCTION HOOK;10;2010-05-12 17:20:00;0.42;17180.0;United Kingdom;4.2
516168;22173;METAL 4 HOOK HANGER FRENCH CHATEAU;1;2010-07-18 13:22:00;2.95;15547.0;United Kingdom;2.95
517224;82484;WOOD BLACK BOARD ANT WHITE FINISH;2;2010-07-27 12:44:00;6.45;13161.0;United Kingdom;12.9
503379;22207;FRYING PAN UNION FLAG;4;2010-03-31 14:31:00;4.25;13417.0;United Kingdom;17.0
495947;20618;QUEEN OF THE SKIES PASSPORT COVER ;1;2010-01-27 16:41:00;2.1;12484.0;Spain;2.1
529322;84836;ZINC METAL HEART DECORATION;6;2010-10-27 14:01:00;1.25;13246.0;United Kingdom;7.5
490706;84031A;CHARLIE+LOLA RED HOT WATER BOTTLE ;4;2009-12-07 14:58:00;4.65;17865.0;United Kingdom;18.6
537646;21212;PACK OF 72 RETROSPOT CAKE CASES;1;2010-12-07 15:39:00;0.55;17591.0;United Kingdom;0.55
514510;47590B;PINK HAPPY BIRTHDAY BUNTING;2;2010-07-04 13:27:00;5.45;14647.0;United Kingdom;10.9
537037;22158;3 HEARTS HANGING DECORATION RUSTIC;8;2010-12-05 10:03:00;2.95;17243.0;United Kingdom;23.6
529122;22457;NATURAL SLATE HEART CHALKBOARD ;6;2010-10-26 14:12:00;2.95;17623.0;United Kingdom;17.700000000000003
534216;84029G;KNITTED UNION FLAG HOT WATER BOTTLE;1;2010-11-21 16:08:00;3.75;14606.0;United Kingdom;3.75
532972;21488;RED WHITE SCARF  HOT WATER BOTTLE;4;2010-11-15 13:07:00;3.95;17757.0;United Kingdom;15.8
494354;22052;VINTAGE CARAVAN GIFT WRAP;25;2010-01-13 14:59:00;0.42;15513.0;United Kingdom;10.5
510438;16033;MINI HIGHLIGHTER PENS;120;2010-05-30 14:13:00;0.12;15916.0;United Kingdom;14.399999999999999
491699;47591D;PINK FAIRY CAKE CHILD'S APRON;8;2009-12-13 13:39:00;1.95;15628.0;United Kingdom;15.6
491057;84970S;HANGING HEART ZINC T-LIGHT HOLDER;12;2009-12-09 11:31:00;0.85;14239.0;United Kingdom;10.2
490099;20983;12 PENCILS TALL TUBE RED SPOTTY;12;2009-12-03 16:12:00;0.85;16736.0;United Kingdom;10.2
520960;21243;PINK  SPOTTY PLATE ;2;2010-09-01 12:11:00;1.69;14606.0;United Kingdom;3.38
501426;22261;FELT EGG COSY WHITE RABBIT ;6;2010-03-16 12:13:00;0.85;13983.0;United Kingdom;5.1
530792;21816;CHRISTMAS TREE T-LIGHT HOLDER;24;2010-11-04 12:17:00;1.45;15332.0;Lithuania;34.8
524389;84876D;BLUE HEART COMPACT MIRROR;24;2010-09-28 18:23:00;1.25;16600.0;United Kingdom;30.0
499123;35924;HANGING FAIRY CAKE DECORATION;1;2010-02-24 16:15:00;2.1;14556.0;United Kingdom;2.1
510250;22585;PACK OF 6 BIRDY GIFT TAGS;144;2010-05-28 10:36:00;1.06;15061.0;United Kingdom;152.64000000000001
500843;20981;12 PENCILS TALL TUBE WOODLAND;24;2010-03-10 12:13:00;0.85;17348.0;United Kingdom;20.4
512946;47599B;BLUE PARTY BAGS ;6;2010-06-20 15:32:00;2.1;17625.0;United Kingdom;12.600000000000001
534200;22865;HAND WARMER OWL DESIGN;12;2010-11-21 15:14:00;2.1;15350.0;United Kingdom;25.200000000000003
494674;21206;STRAWBERRY HONEYCOMB  GARLAND ;1;2010-01-17 16:01:00;1.65;14606.0;United Kingdom;1.65
507433;22150;3 STRIPEY MICE FELTCRAFT;6;2010-05-09 16:10:00;1.95;16092.0;United Kingdom;11.7
518762;82494L;WOODEN FRAME ANTIQUE WHITE ;12;2010-08-11 14:20:00;2.95;13446.0;United Kingdom;35.400000000000006
535387;21868;POTTING SHED TEA MUG;12;2010-11-26 09:09:00;1.25;15210.0;United Kingdom;15.0
527087;22037;ROBOT BIRTHDAY CARD;12;2010-10-14 15:49:00;0.42;14291.0;United Kingdom;5.04
527249;22504;CABIN BAG VINTAGE RETROSPOT;1;2010-10-15 12:28:00;29.95;15571.0;United Kingdom;29.95
499232;85123A;WHITE HANGING HEART T-LIGHT HOLDER;32;2010-02-25 12:21:00;2.55;13334.0;United Kingdom;81.6
503064;21100;CHARLIE AND LOLA CHARLOTTE BAG;2;2010-03-29 17:44:00;1.65;12748.0;United Kingdom;3.3
504903;22091;EMPIRE TISSUE BOX;1;2010-04-18 15:48:00;1.25;16549.0;United Kingdom;1.25
517491;22457;NATURAL SLATE HEART CHALKBOARD ;12;2010-07-29 12:50:00;2.95;16045.0;United Kingdom;35.400000000000006
518269;22562;MONSTERS STENCIL CRAFT;6;2010-08-05 19:22:00;1.25;16395.0;United Kingdom;7.5
498018;85014B;RED/WHITE DOTS RUFFLED UMBRELLA;1;2010-02-15 16:45:00;5.95;12835.0;United Kingdom;5.95
528087;21588;RETROSPOT GIANT TUBE MATCHES;1;2010-10-20 13:09:00;2.55;16521.0;United Kingdom;2.55
494893;48185;DOOR MAT FAIRY CAKE;2;2010-01-19 13:31:00;6.75;14156.0;EIRE;13.5
496235;21314;SMALL GLASS HEART TRINKET POT;8;2010-01-29 14:37:00;2.1;14099.0;United Kingdom;16.8
497402;84946;ANTIQUE SILVER TEA GLASS ETCHED;12;2010-02-09 14:17:00;1.25;16873.0;United Kingdom;15.0
521816;21688;SILVER PLATE CANDLE BOWL SMALL;6;2010-09-08 15:30:00;2.95;15555.0;United Kingdom;17.700000000000003
524409;22577;WOODEN HEART CHRISTMAS SCANDINAVIAN;12;2010-09-29 09:46:00;0.85;12975.0;United Kingdom;10.2
531132;22843;BISCUIT TIN VINTAGE GREEN;2;2010-11-05 13:56:00;6.75;12749.0;United Kingdom;13.5
511046;22222;CAKE PLATE LOVEBIRD WHITE;2;2010-06-06 11:35:00;4.95;16335.0;United Kingdom;9.9
501893;21715;GIRLS VINTAGE TIN SEASIDE BUCKET;2;2010-03-21 15:03:00;2.55;15005.0;United Kingdom;5.1
521319;21983;PACK OF 12 BLUE PAISLEY TISSUES ;48;2010-09-03 12:08:00;0.29;14009.0;United Kingdom;13.919999999999998
498434;84839;SWEETHEART KEY CABINET;10;2010-02-18 18:20:00;5.55;13952.0;United Kingdom;55.5
503985;22356;CHARLOTTE BAG , PINK/WHITE SPOTS;10;2010-04-09 10:08:00;0.85;12468.0;Germany;8.5
516993;22461;SAVOY ART DECO CLOCK;2;2010-07-26 11:05:00;12.75;15493.0;United Kingdom;25.5
490284;20676;RED SPOTTY BOWL;6;2009-12-04 12:54:00;1.25;14979.0;United Kingdom;7.5
519888;21591;COSY HOUR CIGAR BOX MATCHES ;6;2010-08-22 12:12:00;1.25;16814.0;United Kingdom;7.5
527507;22179;SET 10 LIGHTS NIGHT OWL;2;2010-10-18 12:43:00;6.75;17085.0;United Kingdom;13.5
524833;22086;PAPER CHAIN KIT 50'S CHRISTMAS ;6;2010-09-30 17:18:00;2.95;17581.0;United Kingdom;17.700000000000003
527890;22742;MAKE YOUR OWN PLAYTIME CARD KIT;6;2010-10-19 12:15:00;2.95;17365.0;United Kingdom;17.700000000000003
530917;21755;LOVE BUILDING BLOCK WORD;2;2010-11-04 16:28:00;5.95;15023.0;United Kingdom;11.9
523661;21212;PACK OF 72 RETRO SPOT CAKE CASES;24;2010-09-23 14:06:00;0.55;14857.0;United Kingdom;13.200000000000001
531567;22854;CREAM SWEETHEART EGG HOLDER;4;2010-11-09 10:31:00;4.95;14867.0;United Kingdom;19.8
532114;22030;SWALLOWS GREETING CARD;12;2010-11-10 17:39:00;0.42;14030.0;United Kingdom;5.04
521168;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;10;2010-09-02 15:05:00;2.55;16161.0;United Kingdom;25.5
516312;21504;SKULLS GREETING CARD;12;2010-07-19 14:21:00;0.36;17850.0;United Kingdom;4.32
504386;22560;TRADITIONAL MODELLING CLAY;6;2010-04-13 11:38:00;1.25;14057.0;United Kingdom;7.5
517134;22036;DINOSAUR BIRTHDAY CARD;12;2010-07-27 10:29:00;0.42;15051.0;United Kingdom;5.04
506070;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;6;2010-04-27 11:54:00;2.55;17139.0;United Kingdom;15.299999999999999
524354;82578;KITCHEN METAL SIGN;12;2010-09-28 16:50:00;0.55;17048.0;United Kingdom;6.6000000000000005
530656;21217;RED RETROSPOT ROUND CAKE TINS;2;2010-11-04 09:59:00;9.95;15888.0;United Kingdom;19.9
502835;22458;CAST IRON HOOK GARDEN FORK;4;2010-03-28 12:43:00;2.55;16934.0;United Kingdom;10.2
514507;84849B;FAIRY SOAP SOAP HOLDER;3;2010-07-04 12:34:00;1.69;14415.0;United Kingdom;5.07
534703;22141;CHRISTMAS CRAFT TREE TOP ANGEL;6;2010-11-23 16:18:00;2.1;12662.0;Germany;12.600000000000001
506708;47568;ENGLISH ROSE DESIGN PEG BAG;2;2010-05-02 14:53:00;2.1;15719.0;United Kingdom;4.2
489576;22113;GREY HEART HOT WATER BOTTLE;18;2009-12-01 13:38:00;3.45;15984.0;United Kingdom;62.1
525165;21169;YOU'RE CONFUSING ME METAL SIGN ;5;2010-10-04 12:07:00;1.69;16458.0;United Kingdom;8.45
497240;22383;LUNCH BAG SUKI  DESIGN ;10;2010-02-08 11:06:00;1.65;16161.0;United Kingdom;16.5
519501;20914;SET/5 RED SPOTTY LID GLASS BOWLS;6;2010-08-17 14:36:00;2.95;12613.0;Germany;17.700000000000003
495809;21506;FANCY FONT BIRTHDAY CARD, ;12;2010-01-27 09:44:00;0.42;14365.0;United Kingdom;5.04
510544;22147;FELTCRAFT BUTTERFLY HEARTS;4;2010-06-01 15:05:00;1.45;13869.0;United Kingdom;5.8
494644;21062;PARTY INVITES SPACEMAN;2;2010-01-17 12:12:00;0.85;16595.0;United Kingdom;1.7
500506;84987;SET OF 36 TEATIME PAPER DOILIES;5;2010-03-08 13:48:00;1.45;14562.0;United Kingdom;7.25
496003;20989;URBAN CHIC CHOPSTICKS SET/5;2;2010-01-28 12:20:00;1.95;16905.0;United Kingdom;3.9
521379;20703;BLUE PADDED SOFT MOBILE;1;2010-09-05 12:22:00;4.25;17757.0;United Kingdom;4.25
527262;84990;60 GOLD AND SILVER FAIRY CAKE CASES;1;2010-10-15 12:45:00;0.55;15574.0;United Kingdom;0.55
527957;22713;CARD I LOVE LONDON ;24;2010-10-19 16:38:00;0.42;13081.0;United Kingdom;10.08
505976;22444;GROW YOUR OWN PLANT IN A CAN ;24;2010-04-27 08:58:00;1.25;14625.0;United Kingdom;30.0
503814;84691;PACK 20 DOLLY PEGS;80;2010-04-07 14:36:00;0.72;16656.0;United Kingdom;57.599999999999994
495073;21770;OPEN CLOSED METAL SIGN;2;2010-01-21 08:47:00;4.95;14911.0;EIRE;9.9
497932;20676;RED SPOTTY BOWL;8;2010-02-15 10:12:00;1.25;12391.0;Cyprus;10.0
510412;21216;SET 3 RED SPOT TIN TEA,COFFEE,SUGAR;24;2010-05-30 10:40:00;4.25;17920.0;United Kingdom;102.0
497812;21181;PLEASE ONE PERSON METAL SIGN;12;2010-02-12 14:46:00;2.1;14415.0;United Kingdom;25.200000000000003
517732;20685;DOORMAT RED SPOT;2;2010-08-01 13:48:00;7.49;17618.0;United Kingdom;14.98
519907;22413;METAL SIGN TAKE IT OR LEAVE IT ;2;2010-08-22 13:40:00;2.95;15059.0;United Kingdom;5.9
527044;22691;DOORMAT WELCOME SUNRISE;1;2010-10-14 12:41:00;7.95;13756.0;United Kingdom;7.95
504574;22523;CHILDS GARDEN FORK PINK;12;2010-04-14 15:10:00;0.85;14016.0;EIRE;10.2
490293;22024;RAINY LADIES BIRTHDAY CARD;12;2009-12-04 13:31:00;0.42;16699.0;United Kingdom;5.04
505144;22382;LUNCH BAG SPACEBOY DESIGN ;6;2010-04-20 11:24:00;1.45;17850.0;United Kingdom;8.7
530303;22385;JUMBO BAG SPACEBOY DESIGN;20;2010-11-02 13:12:00;1.95;15950.0;United Kingdom;39.0
513762;40018F;CHERRY DESIGN PAPERLANTERNS;10;2010-06-28 12:58:00;1.95;12451.0;Switzerland;19.5
512406;22533;MAGIC DRAWING SLATE BAKE A CAKE ;24;2010-06-15 13:06:00;0.42;17020.0;United Kingdom;10.08
494108;22026;BANQUET BIRTHDAY  CARD  ;12;2010-01-11 12:29:00;0.42;17529.0;United Kingdom;5.04
532755;22781;GUMBALL MAGAZINE RACK;1;2010-11-14 13:38:00;7.65;17288.0;United Kingdom;7.65
519600;22384;LUNCH BAG PINK RETROSPOT;1;2010-08-18 15:47:00;1.65;15353.0;United Kingdom;1.65
500129;20750;RED/WHITE DOT MINI CASES;6;2010-03-04 14:50:00;7.95;15768.0;United Kingdom;47.7
496706;72819;CUPID DESIGN SCENTED CANDLES;3;2010-02-03 13:34:00;2.55;15874.0;United Kingdom;7.6499999999999995
533380;22785;SQUARECUSHION COVER PINK UNION FLAG;2;2010-11-17 10:54:00;6.75;17965.0;United Kingdom;13.5
517719;22414;DOORMAT NEIGHBOURHOOD WITCH ;2;2010-08-01 12:02:00;7.49;17931.0;United Kingdom;14.98
494732;21217;RED SPOTTY ROUND CAKE TINS;1;2010-01-18 12:27:00;9.95;16670.0;United Kingdom;9.95
512540;22497;SET OF 2 TINS VINTAGE BATHROOM ;4;2010-06-16 12:54:00;4.25;12540.0;Spain;17.0
526273;21165;BEWARE OF THE CAT METAL SIGN ;2;2010-10-11 11:34:00;1.69;16520.0;United Kingdom;3.38
533877;47591D;PINK FAIRY CAKE CHILDRENS APRON;4;2010-11-19 11:37:00;1.95;16161.0;United Kingdom;7.8
499656;85129A;WHITE PEARL BEADED HEART, SMALL;3;2010-03-01 14:48:00;1.25;17359.0;United Kingdom;3.75
532449;22694;WICKER STAR ;6;2010-11-12 11:33:00;2.1;15476.0;United Kingdom;12.600000000000001
537422;21623;VINTAGE UNION JACK MEMOBOARD;1;2010-12-06 15:27:00;9.95;17812.0;United Kingdom;9.95
517033;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;3;2010-07-26 11:39:00;1.95;15550.0;United Kingdom;5.85
523591;22652;TRAVEL SEWING KIT;10;2010-09-23 10:06:00;1.65;13635.0;United Kingdom;16.5
525054;84997C;BLUE 3 PIECE POLKADOT CUTLERY SET;1;2010-10-03 13:47:00;3.75;17126.0;United Kingdom;3.75
501789;20685;DOOR MAT RED SPOT;1;2010-03-19 13:01:00;7.49;15768.0;United Kingdom;7.49
517824;22296;HEART IVORY TRELLIS LARGE;1;2010-08-02 12:42:00;1.65;15990.0;United Kingdom;1.65
531043;22588;CARD HOLDER GINGHAM HEART;1;2010-11-05 12:00:00;2.55;13646.0;United Kingdom;2.55
515187;22204;MILK PAN BLUE RETROSPOT;144;2010-07-09 09:46:00;3.39;14156.0;EIRE;488.16
518333;85099F;JUMBO BAG STRAWBERRY;10;2010-08-06 12:41:00;1.95;15808.0;United Kingdom;19.5
534067;22604;SET OF 4 NAPKIN CHARMS CUTLERY;4;2010-11-21 11:30:00;2.55;16466.0;United Kingdom;10.2
519217;21984;PACK OF 12 PINK PAISLEY TISSUES ;24;2010-08-15 11:51:00;0.29;16873.0;United Kingdom;6.959999999999999
528727;21843;RED RETROSPOT CAKE STAND;24;2010-10-24 13:21:00;9.95;15640.0;United Kingdom;238.79999999999998
530184;21491;SET OF THREE VINTAGE GIFT WRAPS;4;2010-11-02 10:47:00;1.95;17377.0;United Kingdom;7.8
501138;84218;BOX/12 CHICK & EGG IN BASKET;1;2010-03-14 12:05:00;1.95;14532.0;United Kingdom;1.95
506055;22147;FELTCRAFT BUTTERFLY HEARTS;5;2010-04-27 11:50:00;1.45;16117.0;United Kingdom;7.25
518381;22355;CHARLOTTE BAG SUKI DESIGN;1;2010-08-08 10:57:00;0.85;15580.0;United Kingdom;0.85
509150;22555;PLASTERS IN TIN STRONGMAN;1;2010-05-20 12:59:00;1.65;13616.0;United Kingdom;1.65
528639;22553;PLASTERS IN TIN SKULLS;2;2010-10-24 11:42:00;1.65;16024.0;United Kingdom;3.3
535667;48194;DOORMAT HEARTS;1;2010-11-28 11:57:00;7.95;16784.0;United Kingdom;7.95
523319;21145;ANTIQUE GLASS PLACE SETTING;12;2010-09-21 13:37:00;1.25;16511.0;United Kingdom;15.0
518652;21841;BABY MOUSE RED GINGHAM DRESS;4;2010-08-10 13:28:00;4.25;14722.0;United Kingdom;17.0
522995;84849B;FAIRY SOAP SOAP HOLDER;2;2010-09-19 15:40:00;1.69;14606.0;United Kingdom;3.38
533318;20724;RED RETROSPOT CHARLOTTE BAG;100;2010-11-16 17:23:00;0.72;14828.0;United Kingdom;72.0
507373;37446;MINI CAKE STAND WITH HANGING CAKES;3;2010-05-09 10:47:00;1.45;13595.0;United Kingdom;4.35
528394;22776;SWEETHEART CAKESTAND 3 TIER;1;2010-10-21 19:01:00;9.95;13291.0;United Kingdom;9.95
494389;85183B;CHARLIE & LOLA WASTEPAPER BIN FLORA;6;2010-01-14 10:01:00;3.75;13152.0;United Kingdom;22.5
505718;21473;SWEETHEART CREAM STEEL TABLE RECT;2;2010-04-25 13:26:00;19.95;13609.0;United Kingdom;39.9
530350;21618;4 WILDFLOWER BOTANICAL CANDLES;1;2010-11-02 15:48:00;3.75;14506.0;United Kingdom;3.75
499378;21181;PLEASE ONE PERSON METAL SIGN;1;2010-02-26 12:00:00;2.1;15998.0;United Kingdom;2.1
527124;22193;RED DINER WALL CLOCK;12;2010-10-14 19:46:00;7.65;14088.0;United Kingdom;91.80000000000001
524116;22507;MEMO BOARD RETROSPOT  DESIGN;1;2010-09-27 13:49:00;4.95;18109.0;United Kingdom;4.95
496441;20828;GLITTER BUTTERFLY CLIPS;1;2010-02-01 13:25:00;2.55;17377.0;United Kingdom;2.55
501427;85123A;WHITE HANGING HEART T-LIGHT HOLDER;4;2010-03-16 12:34:00;2.95;14467.0;United Kingdom;11.8
530913;22193;RED DINER WALL CLOCK;1;2010-11-04 16:03:00;8.5;17757.0;United Kingdom;8.5
527950;84029E;RED WOOLLY HOTTIE WHITE HEART.;2;2010-10-19 15:33:00;3.75;16795.0;United Kingdom;7.5
523890;20801;LARGE PINK GLASS SUNDAE DISH;2;2010-09-24 14:33:00;2.55;16354.0;United Kingdom;5.1
537888;22398;MAGNETS PACK OF 4 SWALLOWS;24;2010-12-09 10:04:00;1.25;15358.0;United Kingdom;30.0
509373;20724;RED SPOTTY CHARLOTTE BAG;2;2010-05-21 14:24:00;0.85;15861.0;United Kingdom;1.7
503693;72741;GRAND CHOCOLATECANDLE;4;2010-04-06 12:45:00;1.45;16782.0;United Kingdom;5.8
516110;21206;STRAWBERRY HONEYCOMB  GARLAND ;3;2010-07-16 13:17:00;1.65;13211.0;United Kingdom;4.949999999999999
536009;21499;BLUE POLKADOT WRAP;200;2010-11-29 15:07:00;0.34;12415.0;Australia;68.0
514540;21172;PARTY METAL SIGN ;6;2010-07-05 10:42:00;1.25;17850.0;United Kingdom;7.5
536002;21931;JUMBO STORAGE BAG SUKI;2;2010-11-29 14:21:00;1.95;16355.0;United Kingdom;3.9
531842;84970L;SINGLE HEART ZINC T-LIGHT HOLDER;24;2010-11-10 09:19:00;0.95;17082.0;United Kingdom;22.799999999999997
514723;21754;HOME BUILDING BLOCK WORD;1;2010-07-05 17:28:00;5.95;14818.0;United Kingdom;5.95
499988;21717;EASTER TIN BUCKET;24;2010-03-03 16:21:00;2.55;13654.0;United Kingdom;61.199999999999996
514993;84249D;FAIRY CAKE GREETINGS CARD;12;2010-07-07 14:32:00;0.42;13593.0;United Kingdom;5.04
517977;85040A;S/4 PINK FLOWER CANDLES IN BOWL;3;2010-08-03 14:23:00;1.65;16938.0;United Kingdom;4.949999999999999
517964;M;Manual;2;2010-08-03 12:51:00;7.95;17298.0;United Kingdom;15.9
520626;21624;VINTAGE UNION JACK DOORSTOP;1;2010-08-27 12:18:00;5.95;17869.0;United Kingdom;5.95
534222;22768;FAMILY PHOTO FRAME CORNICE;16;2010-11-22 08:09:00;8.5;14134.0;United Kingdom;136.0
536052;22841;ROUND CAKE TIN VINTAGE GREEN;2;2010-11-30 09:46:00;7.95;13999.0;United Kingdom;15.9
535104;22758;LARGE PURPLE BABUSHKA NOTEBOOK  ;288;2010-11-25 11:04:00;1.06;16684.0;United Kingdom;305.28000000000003
532565;22865;HAND WARMER OWL DESIGN;48;2010-11-12 13:17:00;2.1;17004.0;United Kingdom;100.80000000000001
517649;21231;SWEETHEART CERAMIC TRINKET BOX;12;2010-07-30 14:00:00;1.25;16156.0;United Kingdom;15.0
513050;82482;WOODEN PICTURE FRAME WHITE FINISH;2;2010-06-21 13:18:00;2.55;14493.0;United Kingdom;5.1
512098;85123A;WHITE HANGING HEART T-LIGHT HOLDER;2;2010-06-13 13:30:00;2.95;17790.0;United Kingdom;5.9
530571;20856;DENIM PATCH PURSE PINK BUTTERFLY;5;2010-11-03 14:22:00;1.65;15752.0;United Kingdom;8.25
495512;20725;LUNCH BAG RED SPOTTY;10;2010-01-25 14:25:00;1.65;16700.0;United Kingdom;16.5
510188;21175;GIN + TONIC DIET METAL SIGN;4;2010-05-27 16:54:00;2.1;12854.0;United Kingdom;8.4
519783;22532;MAGIC DRAWING SLATE LEAP FROG ;7;2010-08-20 11:45:00;0.42;16562.0;United Kingdom;2.94
516105;22300;COFFEE MUG DOG + BALL DESIGN;18;2010-07-16 12:30:00;2.55;16170.0;United Kingdom;45.9
507206;22614;PACK OF 12 SPACEBOY TISSUES;48;2010-05-06 16:50:00;0.29;13870.0;United Kingdom;13.919999999999998
528693;22077;6 RIBBONS RUSTIC CHARM;1;2010-10-24 13:00:00;1.65;12748.0;United Kingdom;1.65
522608;84836;ZINC METAL HEART DECORATION;12;2010-09-15 13:53:00;1.25;13117.0;United Kingdom;15.0
